SEGID,EDITKEY,ADJ2023,ADJ2028,ADJ2032,ADJ2042,ADJ2050,NOTES,TIMESTAMP,ObjectId,NOTES_FURREV
2270_003.3,6R$xH#e^9i#8*fwR,500,0,0,0,0,smoothing,1697220695540,4380,
2272_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697220703698,4381,
0040_068.2,m4uMhLPEX_!g$Psq,100,0,500,1200,0,,1697220701246,4382,Need R3 planner to review.
2272_000.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697220709511,4383,
0040_068.2,m4uMhLPEX_!g$Psq,100,0,500,1200,2000,,1697220706391,4384,Need R3 planner to review.
2272_000.9,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697220717656,4385,Add SEGID to model links
0040_068.2,m4uMhLPEX_!g$Psq,100,0,500,1200,2100,,1697220720061,4386,Need R3 planner to review.
2274_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697220723782,4387,
2274_000.6,6R$xH#e^9i#8*fwR,100,0,0,0,0,smoothing,1697220735884,4388,
2274_000.9,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697220743453,4389,Add SEGID to model links
2276_000.0,6R$xH#e^9i#8*fwR,100,200,200,0,0,smoothing,1697220759947,4390,
2280_000.0,6R$xH#e^9i#8*fwR,300,0,0,0,0,smoothing,1697220770757,4391,
2282_000.0,6R$xH#e^9i#8*fwR,0,100,0,0,0,smoothing,1697220780425,4392,
2282_000.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697220786937,4393,
2282_000.5,6R$xH#e^9i#8*fwR,0,0,200,0,0,smoothing,1697220797827,4394,
2282_000.5,6R$xH#e^9i#8*fwR,0,0,200,100,0,smoothing,1697220801318,4395,
2282_001.1,6R$xH#e^9i#8*fwR,0,0,400,400,400,smoothing,1697220813730,4396,
2284_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697220820929,4397,
2284_000.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697220826102,4398,
2284_001.1,6R$xH#e^9i#8*fwR,0,0,300,0,0,smoothing,1697220834134,4399,
0040_070.7,m4uMhLPEX_!g$Psq,200,200,200,200,200,,1697220839398,4400,
0040_070.7,m4uMhLPEX_!g$Psq,200,200,400,200,200,,1697220868478,4401,
2289_000.0,6R$xH#e^9i#8*fwR,100,0,0,0,0,"smoothing, dip in 2042 due to adj roadway improvements",1697220877909,4402,
2289_000.0,6R$xH#e^9i#8*fwR,100,0,0,0,100,"smoothing, dip in 2042 due to adj roadway improvements",1697220883295,4403,
0040_070.7,m4uMhLPEX_!g$Psq,200,200,400,800,200,,1697220884663,4404,
0040_070.7,m4uMhLPEX_!g$Psq,200,200,400,1000,200,,1697220874163,4405,
0040_070.7,m4uMhLPEX_!g$Psq,200,200,400,800,200,,1697220890386,4406,
0040_070.7,m4uMhLPEX_!g$Psq,200,200,400,800,1000,,1697220920234,4407,
2289_001.8,6R$xH#e^9i#8*fwR,0,0,-3000,0,0,"smoothing, dip in 2042 due to adj roadway improvements",1697220936030,4408,
0040_070.7,m4uMhLPEX_!g$Psq,200,200,400,800,1000,,1697220934786,4409,
WFRC_8162,6R$xH#e^9i#8*fwR,0,0,0,0,0,"none, dip in 2042 due to adj roadway improvements",1697220955021,4410,
2290_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697220968514,4411,
2290_001.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697220973949,4412,
0040_070.7,m4uMhLPEX_!g$Psq,200,200,400,800,2000,,1697220970438,4413,
2290_001.9,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697220978679,4414,
0040_070.7,m4uMhLPEX_!g$Psq,200,200,400,800,2600,,1697220976317,4415,
0040_070.7,m4uMhLPEX_!g$Psq,200,200,400,1500,2600,,1697221050566,4416,
0040_070.7,m4uMhLPEX_!g$Psq,200,200,500,1500,2600,,1697221064718,4417,
2290_002.2,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221093123,4418,
2290_002.8,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221099070,4419,
2290_003.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221103937,4420,
2290_004.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221108532,4421,
2290_004.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221114195,4422,
2290_005.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221120735,4423,
2290_006.4,6R$xH#e^9i#8*fwR,0,0,0,0,500,smoothing,1697221131369,4424,
2290_006.6,6R$xH#e^9i#8*fwR,0,0,0,0,500,smoothing,1697221138876,4425,
2290_006.9,6R$xH#e^9i#8*fwR,0,0,0,0,1000,smoothing,1697221151867,4426,
2290_007.1,6R$xH#e^9i#8*fwR,0,0,0,0,2500,smoothing,1697221162223,4427,
2290_007.2,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221169083,4428,
2290_007.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221174103,4429,
0040_080.8,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697221174738,4430,
2290_007.8,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221179056,4431,
2290_008.1,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221185073,4432,
0040_080.8,m4uMhLPEX_!g$Psq,200,0,0,0,0,,1697221186390,4433,
2290_008.4,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221191021,4434,
2290_008.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221197416,4435,
0040_080.8,m4uMhLPEX_!g$Psq,200,200,500,1500,2600,,1697221199802,4436,
2290_009.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221204171,4437,
2290_009.3,6R$xH#e^9i#8*fwR,100,0,0,0,0,smoothing,1697221213829,4438,
2290_009.9,6R$xH#e^9i#8*fwR,100,0,0,0,0,smoothing,1697221222639,4439,
0040_080.8,m4uMhLPEX_!g$Psq,200,100,500,1500,2500,,1697221220841,4440,
2290_010.2,6R$xH#e^9i#8*fwR,200,100,0,0,0,smoothing,1697221234942,4441,
2290_010.2,6R$xH#e^9i#8*fwR,200,100,0,0,100,smoothing,1697221243236,4442,
2292_000.0,6R$xH#e^9i#8*fwR,0,0,0,300,0,smoothing,1697221261762,4443,
0040_083.2,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697221260988,4444,
2292_001.1,6R$xH#e^9i#8*fwR,0,0,0,0,500,smoothing,1697221271918,4445,
0040_083.2,m4uMhLPEX_!g$Psq,200,200,500,1500,2600,,1697221274054,4446,
2292_002.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221285066,4447,
2292_002.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221296943,4448,
2292_003.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221301680,4449,
2292_003.2,6R$xH#e^9i#8*fwR,0,10500,10500,10500,10500,big smoothing due to area type changes,1697221333678,4450,
2292_003.2,6R$xH#e^9i#8*fwR,0,10300,10500,8500,8500,big smoothing due to area type changes,1697221342720,4451,
2292_003.2,6R$xH#e^9i#8*fwR,0,10300,8500,8500,8500,big smoothing due to area type changes,1697221348060,4452,
2292_003.2,6R$xH#e^9i#8*fwR,0,10300,8500,8500,7500,big smoothing due to area type changes,1697221355138,4453,
2305_000.9,6R$xH#e^9i#8*fwR,0,-2000,-2000,-2000,-1500,big smoothing due to area type changes nearby,1697221386182,4454,
0040_085.9,m4uMhLPEX_!g$Psq,0,0,500,500,0,,1697221400838,4455,
2292_003.5,6R$xH#e^9i#8*fwR,0,15000,14000,14000,14000,big smoothing due to area type changes nearby,1697221412642,4456,
0040_085.9,m4uMhLPEX_!g$Psq,0,0,500,1000,0,,1697221410073,4457,
0040_085.9,m4uMhLPEX_!g$Psq,0,0,500,1000,500,,1697221415409,4458,
2292_003.5,6R$xH#e^9i#8*fwR,0,15000,14000,13000,13000,big smoothing due to area type changes nearby,1697221421634,4459,
2292_003.6,6R$xH#e^9i#8*fwR,0,17500,17500,15500,12000,big smoothing due to area type changes nearby,1697221440818,4460,
2292_003.6,6R$xH#e^9i#8*fwR,0,17300,17400,15500,10000,big smoothing due to area type changes nearby,1697221447960,4461,
2306_000.0,6R$xH#e^9i#8*fwR,0,-17000,-17000,-17000,-1000,,1697221465312,4462,
2306_000.0,6R$xH#e^9i#8*fwR,0,-17000,-17000,-17000,-9000,,1697221475152,4463,
2306_000.0,6R$xH#e^9i#8*fwR,0,-17000,-17000,-17000,-8500,big smoothing due to area type changes nearby,1697221481390,4464,
2306_000.1,6R$xH#e^9i#8*fwR,0,-17000,-17000,-17000,-3000,big smoothing due to area type changes nearby,1697221501238,4465,
2292_003.8,6R$xH#e^9i#8*fwR,0,15000,17000,17000,16000,big smoothing due to area type changes nearby,1697221523808,4466,
0040_085.9,m4uMhLPEX_!g$Psq,0,0,500,1000,1500,,1697221534254,4467,
2306_000.3,6R$xH#e^9i#8*fwR,0,-15000,-12000,-12000,-1000,big smoothing due to area type changes nearby,1697221541893,4468,
2306_000.3,6R$xH#e^9i#8*fwR,0,-15000,-12000,-12000,-10000,big smoothing due to area type changes nearby,1697221546710,4469,
2292_004.1,6R$xH#e^9i#8*fwR,0,0,11000,11000,11000,big smoothing due to area type changes nearby,1697221572653,4470,
2292_004.4,6R$xH#e^9i#8*fwR,0,0,2000,1500,1500,smoothing due to area type changes nearby,1697221592920,4471,
2306_000.6,6R$xH#e^9i#8*fwR,0,0,-10000,-10000,-8000,big smoothing due to area type changes nearby,1697221607672,4472,
2306_000.9,6R$xH#e^9i#8*fwR,0,0,-1000,-1000,-1000,smoothing due to area type changes nearby,1697221624446,4473,
2292_004.7,6R$xH#e^9i#8*fwR,500,0,0,0,0,smoothing,1697221636464,4474,
2292_005.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,smoothing,1697221646700,4475,
2292_005.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,smoothing,1697221652559,4476,
2292_006.0,6R$xH#e^9i#8*fwR,500,0,0,0,0,smoothing,1697221662391,4477,
2292_006.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221678820,4478,
2292_006.8,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221685687,4479,
2292_007.8,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221691442,4480,
2292_008.4,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697221699447,4481,Add SEGID to model links
2292_008.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697221705662,4482,Add SEGID to model links
2292_010.1,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697221714800,4483,Add SEGID to model links
2292_013.8,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697221722973,4484,Add SEGID to model links
2292_017.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697221727769,4485,Add SEGID to model links
2293_000.0,6R$xH#e^9i#8*fwR,200,0,0,0,0,smoothing,1697221738676,4486,
2293_000.0,6R$xH#e^9i#8*fwR,200,0,0,600,0,smoothing,1697221754327,4487,
2293_000.6,6R$xH#e^9i#8*fwR,0,0,0,1100,800,smoothing,1697221763745,4488,
2296_000.0,6R$xH#e^9i#8*fwR,0,0,300,400,300,smoothing,1697221778162,4489,
2300_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697221783583,4490,Add SEGID to model links
2300_000.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697221786906,4491,Add SEGID to model links
0040_086.5,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697221783956,4492,
2302_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221792759,4493,
2305_000.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221803964,4494,
2306_001.2,6R$xH#e^9i#8*fwR,0,-300,500,0,0,smoothing,1697221832569,4495,
2306_001.2,6R$xH#e^9i#8*fwR,0,-500,0,0,0,smoothing,1697221837340,4496,
2306_001.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221845364,4497,
0040_086.5,m4uMhLPEX_!g$Psq,0,0,200,0,0,,1697221847338,4498,
2306_001.8,6R$xH#e^9i#8*fwR,0,0,1000,500,1000,smoothing,1697221855813,4499,
2306_002.1,6R$xH#e^9i#8*fwR,100,100,0,0,0,smoothing,1697221865953,4500,
0040_086.5,m4uMhLPEX_!g$Psq,0,0,500,1000,1500,,1697221865338,4501,
2306_002.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221872987,4502,
2308_000.0,6R$xH#e^9i#8*fwR,1000,1000,500,0,0,smoothing,1697221887665,4503,
0040_086.4,m4uMhLPEX_!g$Psq,0,0,500,0,0,,1697221903968,4504,
0040_086.4,m4uMhLPEX_!g$Psq,0,0,500,1000,0,,1697221909952,4505,
0040_086.4,m4uMhLPEX_!g$Psq,0,0,500,1000,1500,,1697221922743,4506,
2308_000.1,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221926092,4507,
2308_000.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221931600,4508,
2308_000.4,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221937455,4509,
2308_000.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221942792,4510,
2308_000.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221948747,4511,
2317_000.0,6R$xH#e^9i#8*fwR,0,0,-400,200,200,smoothing,1697221980241,4512,
2322_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221994801,4513,
2322_000.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697221999959,4514,
2322_001.8,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222008639,4515,
2322_002.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222014148,4516,
2322_002.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222024140,4517,
2322_002.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222040947,4518,
2322_002.9,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222052608,4519,
2322_003.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222058210,4520,
2322_003.2,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222063695,4521,
2322_003.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222069350,4522,
2322_003.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222075193,4523,
2322_003.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222080270,4524,
2322_003.9,6R$xH#e^9i#8*fwR,0,0,0,0,500,smoothing,1697222089107,4525,
2324_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222105149,4526,
2324_000.1,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222113647,4527,
2324_000.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222118684,4528,
2324_000.4,6R$xH#e^9i#8*fwR,0,0,0,0,1000,smoothing,1697222127886,4529,
2324_000.6,6R$xH#e^9i#8*fwR,0,0,500,500,500,smoothing,1697222138736,4530,
2326_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222144759,4531,
2326_000.1,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222149646,4532,
2326_000.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222154596,4533,
2326_000.4,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222161066,4534,
2326_000.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222166338,4535,
2326_000.9,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222171440,4536,
2326_001.2,6R$xH#e^9i#8*fwR,0,0,500,0,0,smoothing,1697222179414,4537,
2326_001.5,6R$xH#e^9i#8*fwR,0,0,0,100,0,smoothing,1697222188539,4538,
2326_002.1,6R$xH#e^9i#8*fwR,0,3000,3000,3000,3000,smoothing,1697222209006,4539,
2326_002.2,6R$xH#e^9i#8*fwR,0,2000,2500,2500,2500,smoothing,1697222222142,4540,
2328_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222230373,4541,
2328_000.1,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222235023,4542,
2328_000.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222239777,4543,
2328_000.4,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222246348,4544,
2328_000.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697222251365,4545,
2328_000.7,6R$xH#e^9i#8*fwR,1000,0,0,0,0,smoothing,1697222261955,4546,
0040_086.9,m4uMhLPEX_!g$Psq,0,100,100,100,100,,1697222263890,4547,
2328_000.9,6R$xH#e^9i#8*fwR,1500,0,500,0,0,smoothing,1697222273301,4548,
0040_086.9,m4uMhLPEX_!g$Psq,0,200,200,200,200,,1697222277162,4549,
2328_001.1,6R$xH#e^9i#8*fwR,3000,2500,3000,3000,3000,big smoothing because of area type,1697222305488,4550,
2328_001.3,6R$xH#e^9i#8*fwR,6500,6500,6500,6500,6500,big smoothing because of area type,1697222322646,4551,
0040_086.8,m4uMhLPEX_!g$Psq,0,200,200,200,200,,1697222324762,4552,
2328_001.6,6R$xH#e^9i#8*fwR,2000,1500,1500,1500,1500,big smoothing because of area type,1697222337066,4553,
2328_001.9,6R$xH#e^9i#8*fwR,500,500,0,0,0,smoothing,1697222347072,4554,
2328_002.5,6R$xH#e^9i#8*fwR,0,0,500,0,1500,smoothing,1697222357392,4555,
0040_088.0,m4uMhLPEX_!g$Psq,0,200,200,200,200,,1697222484250,4556,
0040_099.1,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697222665542,4557,
0040_099.1,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697222681055,4558,
0040_101.7,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697222692108,4559,
0040_103.0,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697222702118,4560,
0040_103.5,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697222737262,4561,
0040_104.9,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697222875459,4562,
0040_103.5,m4uMhLPEX_!g$Psq,0,0,0,100,0,,1697222897343,4563,
0040_104.9,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697222909471,4564,
0040_104.9,m4uMhLPEX_!g$Psq,0,0,0,100,-100,,1697222919403,4565,
0040_105.5,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697223001663,4566,
0040_106.1,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697223014611,4567,
0040_107.6,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697223029279,4568,
0040_107.6,m4uMhLPEX_!g$Psq,0,0,0,0,-200,,1697223051366,4569,
0040_108.5,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697223069528,4570,
0040_109.5,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697223176177,4571,
0040_109.5,m4uMhLPEX_!g$Psq,0,0,-100,500,0,,1697223204533,4572,
0040_067.6,m4uMhLPEX_!g$Psq,0,-200,300,900,2000,,1697223503277,4573,Need R3 planner to review.
0040_065.2,m4uMhLPEX_!g$Psq,0,-200,300,900,2000,,1697223510361,4574,Need R3 planner to review.
0040_062.0,m4uMhLPEX_!g$Psq,0,-200,300,900,2000,,1697223517386,4575,Need R3 planner to review.
0040_060.5,m4uMhLPEX_!g$Psq,200,0,500,1000,2000,,1697223529759,4576,Need R3 planner to review.
0040_059.4,m4uMhLPEX_!g$Psq,200,0,500,1000,2000,,1697223534433,4577,Need R3 planner to review.
0040_058.7,m4uMhLPEX_!g$Psq,200,0,500,1000,2000,,1697223542293,4578,Need R3 planner to review.
0040_070.4,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697223567697,4579,Need R3 planner to review.
0040_070.4,m4uMhLPEX_!g$Psq,100,0,500,1200,2300,,1697223616882,4580,Need R3 planner to review.
0040_070.7,m4uMhLPEX_!g$Psq,200,200,500,1500,2600,,1697223638575,4581,Need R3 planner to review.
0040_080.8,m4uMhLPEX_!g$Psq,200,100,500,1500,2500,,1697223647291,4582,Need R3 planner to review.
0040_083.2,m4uMhLPEX_!g$Psq,200,200,500,1500,2500,,1697223653937,4583,Need R3 planner to review.
0040_085.9,m4uMhLPEX_!g$Psq,0,0,500,1000,1500,,1697223662210,4584,Need R3 planner to review.
0040_086.4,m4uMhLPEX_!g$Psq,0,0,500,1000,1500,,1697223668586,4585,Need R3 planner to review.
0040_086.5,m4uMhLPEX_!g$Psq,0,0,500,1000,1500,,1697223675670,4586,Need R3 planner to review.
0040_086.8,m4uMhLPEX_!g$Psq,0,200,200,200,200,,1697223682334,4587,Need R3 planner to review.
0040_086.9,m4uMhLPEX_!g$Psq,0,200,200,200,200,,1697223686802,4588,Need R3 planner to review.
0040_109.5,m4uMhLPEX_!g$Psq,0,0,-100,500,0,,1697223709659,4589,Need R3 planner to review.
0040_108.5,m4uMhLPEX_!g$Psq,0,0,0,0,200,,1697223713946,4590,Need R3 planner to review.
0040_107.6,m4uMhLPEX_!g$Psq,0,0,0,0,-300,,1697223719834,4591,Need R3 planner to review.
0040_106.1,m4uMhLPEX_!g$Psq,0,0,0,0,-200,,1697223727093,4592,Need R3 planner to review.
0040_105.5,m4uMhLPEX_!g$Psq,0,0,0,0,-200,,1697223730614,4593,Need R3 planner to review.
0040_105.2,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697223735925,4594,Need R3 planner to review.
0040_104.9,m4uMhLPEX_!g$Psq,0,0,0,100,-100,,1697223740606,4595,Need R3 planner to review.
0040_103.5,m4uMhLPEX_!g$Psq,0,0,0,100,0,,1697223745809,4596,Need R3 planner to review.
0040_103.0,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697223751392,4597,Need R3 planner to review.
0040_101.7,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697223755717,4598,Need R3 planner to review.
0040_099.1,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697223762329,4599,Need R3 planner to review.
0040_097.7,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697223767386,4600,Need R3 planner to review.
0040_096.6,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697223775042,4601,Need R3 planner to review.
0040_095.9,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697223782237,4602,Need R3 planner to review.
0040_093.0,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697223790192,4603,Need R3 planner to review.
0040_088.0,m4uMhLPEX_!g$Psq,0,200,200,200,200,,1697223797850,4604,Need R3 planner to review.
0040_103.5,m4uMhLPEX_!g$Psq,0,0,0,100,0,,1697223924019,4605,Need R3 planner to review.
2330_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697223956765,4606,
2330_000.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697223961981,4607,
0040_096.6,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697223961370,4608,Need R3 planner to review.
2330_001.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697223966971,4609,
2330_002.2,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697223971855,4610,
2330_002.7,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697223978655,4611,
2330_003.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697223983577,4612,
2330_003.1,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697223986652,4613,
0040_096.6,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697223983627,4614,Need R3 planner to review.
2330_003.3,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697223989879,4615,
2330_003.4,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697223993176,4616,
2330_003.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697223998435,4617,
2330_003.7,6R$xH#e^9i#8*fwR,0,0,0,500,0,smoothing,1697224008967,4618,
2330_003.8,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224017850,4619,
2330_004.0,6R$xH#e^9i#8*fwR,0,0,0,200,0,smoothing,1697224026605,4620,
2330_004.3,6R$xH#e^9i#8*fwR,0,0,500,900,400,smoothing,1697224038217,4621,
2330_004.6,6R$xH#e^9i#8*fwR,0,800,0,0,0,smoothing,1697224047184,4622,
0040_101.7,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697224043906,4623,Need R3 planner to review.
2330_004.9,6R$xH#e^9i#8*fwR,0,0,0,200,0,smoothing,1697224055647,4624,
0040_103.0,m4uMhLPEX_!g$Psq,0,0,0,0,0,,1697224052276,4625,Need R3 planner to review.
2330_005.2,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224060579,4626,
2332_000.0,6R$xH#e^9i#8*fwR,0,0,0,100,0,smoothing,1697224069079,4627,
2332_000.4,6R$xH#e^9i#8*fwR,0,0,200,300,0,smoothing,1697224079591,4628,
2336_000.0,6R$xH#e^9i#8*fwR,300,300,300,0,0,smoothing,1697224095743,4629,
2336_000.4,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224103959,4630,
2338_000.0,6R$xH#e^9i#8*fwR,0,0,300,100,0,smoothing,1697224115757,4631,
2338_001.4,6R$xH#e^9i#8*fwR,0,0,200,0,0,smoothing,1697224123842,4632,
2338_001.9,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224130065,4633,
2340_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224137107,4634,
2340_000.2,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224142994,4635,
2340_000.5,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224146765,4636,
2340_001.6,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224150531,4637,
2340_002.0,6R$xH#e^9i#8*fwR,0,0,200,100,200,smoothing,1697224159729,4638,
2340_002.1,6R$xH#e^9i#8*fwR,800,500,800,500,1200,smoothing,1697224174437,4639,
2342_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697224183835,4640,Add SEGID to model links
2344_000.0,6R$xH#e^9i#8*fwR,0,0,100,0,0,smoothing,1697224193275,4641,
2344_000.1,6R$xH#e^9i#8*fwR,0,0,0,0,0,,1697224197633,4642,Add SEGID to model links
2344_000.2,6R$xH#e^9i#8*fwR,0,0,100,100,100,smoothing,1697224207694,4643,
2344_000.6,6R$xH#e^9i#8*fwR,0,0,100,0,0,smoothing,1697224215538,4644,
0040_103.5,m4uMhLPEX_!g$Psq,0,0,0,100,0,,1697224214407,4645,Need R3 planner to review. Added 1000 to account for 5500 W traffic going north.
0040_104.9,m4uMhLPEX_!g$Psq,0,0,0,100,-100,,1697224227196,4646,Need R3 planner to review.
2346_000.0,6R$xH#e^9i#8*fwR,0,400,400,700,900,smoothing,1697224231395,4647,
2346_000.1,6R$xH#e^9i#8*fwR,1500,1300,1800,1800,2000,smoothing,1697224254573,4648,
2346_000.1,6R$xH#e^9i#8*fwR,1500,1000,1800,1800,2000,smoothing,1697224261856,4649,
2346_000.2,6R$xH#e^9i#8*fwR,600,900,1000,1000,1200,smoothing,1697224279740,4650,
2346_000.6,6R$xH#e^9i#8*fwR,400,500,500,500,500,smoothing,1697224291406,4651,
2350_000.9,6R$xH#e^9i#8*fwR,0,0,0,0,500,smoothing,1697224308196,4652,
2354_000.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224317037,4653,
0040_104.9,m4uMhLPEX_!g$Psq,0,0,0,100,-100,,1697224316076,4654,Need R3 planner to review.
2354_001.0,6R$xH#e^9i#8*fwR,0,0,0,0,0,none,1697224321278,4655,
